model,dataset,evaluation_set,metric,score
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,0.9657
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,3106.626
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,12.427
seqsight_8192_512_50M,enhancers_types,validation,epoch,9.5
seqsight_8192_512_50M,enhancers_types,test,eval_loss,0.675507188
seqsight_8192_512_50M,enhancers_types,test,eval_accuracy,0.717329545
seqsight_8192_512_50M,enhancers_types,test,eval_f1_score,0.709975223
seqsight_8192_512_50M,enhancers_types,test,eval_mcc,0.476144924
seqsight_8192_512_50M,enhancers_types,test,eval_runtime,1.1108
seqsight_8192_512_50M,enhancers_types,test,eval_samples_per_second,2700.81
seqsight_8192_512_50M,enhancers_types,test,eval_steps_per_second,10.803
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.829619288
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.699622845
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.699978244
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.599861043
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.5875
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,4724.468
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,18.898
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.780783176
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.703663793
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.703455498
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.604921703
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.6895
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,4439.128
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,17.757
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.845845044
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.702182112
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.701098452
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.603747704
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.6643
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,4506.331
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,18.025
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.859792829
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.695447198
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.694435214
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.595371105
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.5736
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,4766.192
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,19.065
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.827756643
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.692887931
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.694503599
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.590750442
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.5577
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,4814.913
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,19.26
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.828291655
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.696390086
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.696083877
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.595478377
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.4774
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,5076.538
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,20.306
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.782211542
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.714978448
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.71544657
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.620001066
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.497
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,5010.03
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,20.04
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.826295495
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.69841056
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.696997929
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.598477807
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.4533
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,5160.7
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,20.643
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.809488833
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.706761853
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.705872824
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.609269611
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.481
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,5064.311
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,20.257
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,validation,eval_loss,0.785668612
seqsight_8192_512_50M,four_kingdom,validation,eval_accuracy,0.706357759
seqsight_8192_512_50M,four_kingdom,validation,eval_f1_score,0.706088435
seqsight_8192_512_50M,four_kingdom,validation,eval_mcc,0.608512813
seqsight_8192_512_50M,four_kingdom,validation,eval_runtime,1.4482
seqsight_8192_512_50M,four_kingdom,validation,eval_samples_per_second,5178.999
seqsight_8192_512_50M,four_kingdom,validation,eval_steps_per_second,20.716
seqsight_8192_512_50M,four_kingdom,validation,epoch,9.49
seqsight_8192_512_50M,four_kingdom,test,eval_loss,0.829785526
seqsight_8192_512_50M,four_kingdom,test,eval_accuracy,0.694901316
seqsight_8192_512_50M,four_kingdom,test,eval_f1_score,0.69471414
seqsight_8192_512_50M,four_kingdom,test,eval_mcc,0.593411572
seqsight_8192_512_50M,four_kingdom,test,eval_runtime,0.9179
seqsight_8192_512_50M,four_kingdom,test,eval_samples_per_second,5446.978
seqsight_8192_512_50M,four_kingdom,test,eval_steps_per_second,21.788
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.536349595
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.741237331
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.740997891
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.483382103
seqsight_8192_512_50M,plasmid,validation,eval_runtime,2.9677
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,3201.101
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,12.804
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.602593839
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.732157939
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.73163872
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.466763718
seqsight_8192_512_50M,plasmid,validation,eval_runtime,2.9215
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,3251.782
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,13.007
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.546955228
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.73902027
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.738984175
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.478597726
seqsight_8192_512_50M,plasmid,validation,eval_runtime,2.8436
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,3340.826
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,13.363
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.530837297
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.736169764
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.736173548
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.472348453
seqsight_8192_512_50M,plasmid,validation,eval_runtime,3.3194
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,2861.961
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,11.448
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.604903281
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.734058277
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.733450471
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.471499992
seqsight_8192_512_50M,plasmid,validation,eval_runtime,2.9512
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,3218.983
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,12.876
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.551245689
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.731102196
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.730169015
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.464582151
seqsight_8192_512_50M,plasmid,validation,eval_runtime,2.9276
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,3244.973
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,12.98
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.54909575
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.739336993
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.738848458
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.481643987
seqsight_8192_512_50M,plasmid,validation,eval_runtime,3.0942
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,3070.257
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,12.281
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.571104705
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.73511402
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.734621734
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.472074287
seqsight_8192_512_50M,plasmid,validation,eval_runtime,3.1716
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,2995.306
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,11.981
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.545261681
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.741765203
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.74128478
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.48448618
seqsight_8192_512_50M,plasmid,validation,eval_runtime,3.0019
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,3164.618
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,12.658
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,validation,eval_loss,0.566549718
seqsight_8192_512_50M,plasmid,validation,eval_accuracy,0.730363176
seqsight_8192_512_50M,plasmid,validation,eval_f1_score,0.729916087
seqsight_8192_512_50M,plasmid,validation,eval_mcc,0.460565312
seqsight_8192_512_50M,plasmid,validation,eval_runtime,2.9773
seqsight_8192_512_50M,plasmid,validation,eval_samples_per_second,3190.854
seqsight_8192_512_50M,plasmid,validation,eval_steps_per_second,12.763
seqsight_8192_512_50M,plasmid,validation,epoch,7.49
seqsight_8192_512_50M,plasmid,test,eval_loss,0.549892902
seqsight_8192_512_50M,plasmid,test,eval_accuracy,0.737664474
seqsight_8192_512_50M,plasmid,test,eval_f1_score,0.736976645
seqsight_8192_512_50M,plasmid,test,eval_mcc,0.475623122
seqsight_8192_512_50M,plasmid,test,eval_runtime,1.6782
seqsight_8192_512_50M,plasmid,test,eval_samples_per_second,2979.4
seqsight_8192_512_50M,plasmid,test,eval_steps_per_second,11.918
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.334011912
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.861860795
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.861281458
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.726357481
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.7433
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,4035.825
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,16.143
seqsight_8192_512_50M,promoter_all,validation,epoch,8.31
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.321743757
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.870383523
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.870181204
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.745436184
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.9202
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,3260.164
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,13.041
seqsight_8192_512_50M,promoter_all,validation,epoch,7.13
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.32534802
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.86328125
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.863000165
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.733624004
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.7494
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,4003.059
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,16.012
seqsight_8192_512_50M,promoter_all,validation,epoch,8.31
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.326420009
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.870738636
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.870393077
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.749595579
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.7694
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,3898.954
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,15.596
seqsight_8192_512_50M,promoter_all,validation,epoch,7.13
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.330412388
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.877130682
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.876795271
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.758038021
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.7672
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,3910.481
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,15.642
seqsight_8192_512_50M,promoter_all,validation,epoch,8.31
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.341846764
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.864701705
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.864040133
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.735091152
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.757
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,3962.866
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,15.851
seqsight_8192_512_50M,promoter_all,validation,epoch,10.69
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.321943313
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.863991477
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.863898045
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.728084381
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.7635
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,3929.343
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,15.717
seqsight_8192_512_50M,promoter_all,validation,epoch,8.31
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.336113364
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.858664773
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.857675497
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.731649728
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.7508
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,3995.752
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,15.983
seqsight_8192_512_50M,promoter_all,validation,epoch,7.13
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.323326588
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.872514205
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.872230863
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.749783905
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.9191
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,3264.239
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,13.057
seqsight_8192_512_50M,promoter_all,validation,epoch,9.5
seqsight_8192_512_50M,promoter_all,validation,eval_loss,0.312333137
seqsight_8192_512_50M,promoter_all,validation,eval_accuracy,0.868607955
seqsight_8192_512_50M,promoter_all,validation,eval_f1_score,0.868399858
seqsight_8192_512_50M,promoter_all,validation,eval_mcc,0.739673492
seqsight_8192_512_50M,promoter_all,validation,eval_runtime,0.7715
seqsight_8192_512_50M,promoter_all,validation,eval_samples_per_second,3888.411
seqsight_8192_512_50M,promoter_all,validation,eval_steps_per_second,15.554
seqsight_8192_512_50M,promoter_all,validation,epoch,7.13
seqsight_8192_512_50M,promoter_all,test,eval_loss,0.323033571
seqsight_8192_512_50M,promoter_all,test,eval_accuracy,0.865885417
seqsight_8192_512_50M,promoter_all,test,eval_f1_score,0.865852445
seqsight_8192_512_50M,promoter_all,test,eval_mcc,0.734232411
seqsight_8192_512_50M,promoter_all,test,eval_runtime,0.4145
seqsight_8192_512_50M,promoter_all,test,eval_samples_per_second,3821.153
seqsight_8192_512_50M,promoter_all,test,eval_steps_per_second,16.886
seqsight_8192_512_50M,promoter_no_tata,validation,eval_loss,0.295055032
seqsight_8192_512_50M,promoter_no_tata,validation,eval_accuracy,0.877485795
seqsight_8192_512_50M,promoter_no_tata,validation,eval_f1_score,0.877196823
seqsight_8192_512_50M,promoter_no_tata,validation,eval_mcc,0.755385946
seqsight_8192_512_50M,promoter_no_tata,validation,eval_runtime,0.7505
seqsight_8192_512_50M,promoter_no_tata,validation,eval_samples_per_second,3997.478
seqsight_8192_512_50M,promoter_no_tata,validation,eval_steps_per_second,15.99
